356,12133224,397,1117,516,1100,832.2,712.06,1217,975,740,120,55,0.29
356,12133227,1939,1380,535,1189,827.83,714.79,1217,975,740,120,55,-133.29
356,12133421,664,1513,525,890,771.53,697.2,1217,975,740,120,55,-51.21
356,12133756,1898,1594,1087,1661,920.28,698.21,1217,975,740,120,55,-58.46
356,12133825,1929,1524,1131,1671,899.08,701.29,1217,975,740,120,55,-59.41
356,12133875,1988,1414,550,1178,887.22,697.21,1217,975,740,120,55,-133.42
356,12134053,2045,923,1618,1550,829.63,701.02,1217,975,740,120,55,-58.7
356,12134083,1935,760,518,996,749.5,699.32,1217,975,740,120,55,165.05
356,12134347,1719,413,1897,1115,753.56,694.26,1217,975,740,120,55,-59.86
356,12134831,814,269,510,873,812.92,714.32,1217,975,740,120,55,52.07
356,12135233,821,263,1580,361,814.71,713.28,1217,975,740,120,55,-59.67
356,12135334,1735,1631,974,1643,835.86,710.83,1217,975,740,120,55,-58.29
356,12135355,449,1287,514,1076,828.96,710.22,1217,975,740,120,55,-13.93
356,12135357,1049,1781,523,1128,823.32,710.67,1217,975,740,120,55,-65.79
356,12135507,2041,937,501,1044,824.88,719.32,1217,975,740,120,55,-177.14
356,12135547,397,852,502,960,829.17,715.16,1217,975,740,120,55,7.33
356,12135548,746,306,1503,320,818.17,714.72,1217,975,740,120,55,-58.73
356,12135598,586,1503,493,940,822.77,724.85,1217,975,740,120,55,-42.69
369,12122959,1970,1307,502,1008,822.94,715.76,1217,975,740,120,55,-153.56
369,12123688,1192,223,527,987,752.42,690.1,1217,975,740,120,55,89.09
369,12124009,742,397,528,1014,748.14,690.1,1217,975,740,120,55,53.83
369,12124145,829,1698,500,1011,820.53,717.9,1217,975,740,120,55,-58.91
369,12124147,452,665,548,1219,741.87,712.11,1217,975,740,120,55,42.1
369,12124157,1223,1755,1233,1672,780.02,697.18,1217,975,740,120,55,0.87
369,12124602,1866,606,559,1208,746.57,698.04,1217,975,740,120,55,169.88
369,12124889,1651,1681,514,1063,828.73,708.49,1217,975,740,120,55,-114.45
369,12124936,1877,1477,1144,1683,829.22,711.75,1217,975,740,120,55,-58.63
369,12124938,649,402,531,1148,806.82,707.48,1217,975,740,120,55,59.41
369,12125877,1645,1684,512,961,828.17,705.14,1217,975,740,120,55,-122.26
369,12125878,590,1506,1516,322,821.64,718.2,1217,975,740,120,55,-154.86
369,12125880,1984,701,511,1104,814.47,717.69,1217,975,740,120,55,170.7
369,12125953,1658,304,509,887,802.95,713.45,1217,975,740,120,55,116.23
369,12126074,1583,1716,515,850,826.46,713.04,1217,975,740,120,55,-126.38
369,12126075,629,417,1912,813,810.62,713.63,1217,975,740,120,55,-123.38
369,12126077,637,1556,528,813,820.95,707.79,1217,975,740,120,55,-58.28
369,12126238,736,390,532,1061,757.35,690.38,1217,975,740,120,55,57.73
369,12126383,634,404,556,1225,816.05,706.7,1217,975,740,120,55,65.12
369,12126504,1802,1565,597,1315,830.86,707.11,1217,975,740,120,55,-106.02
369,12126575,1740,439,511,902,748.88,709.76,1217,975,740,120,55,128.39
369,12126650,2016,1223,512,1088,836.6,714,1217,975,740,120,55,-153.65
369,12126734,1883,1461,520,1096,824.47,707.42,1217,975,740,120,55,-134.03
369,12126837,892,284,542,1162,763.61,700.42,1217,975,740,120,55,80.3
369,12127031,767,295,1910,808,815.41,712.84,1217,975,740,120,55,-109.95
369,12127091,778,1678,496,995,828.81,721.28,1217,975,740,120,55,-56.43
369,12127243,1671,302,528,1161,811.82,713.66,1217,975,740,120,55,139.11
369,12127378,697,344,496,1017,817.66,722.22,1217,975,740,120,55,53.84
369,12127845,1184,114,518,935,861.63,700.14,1217,975,740,120,55,84.53
369,12128423,451,888,593,1288,770.92,698.1,1217,975,740,120,55,33.12
369,12130616,970,265,521,898,751.74,700.25,1217,975,740,120,55,64.5
369,12131708,869,248,503,1036,806,716.6,1217,975,740,120,55,69.3
369,12131709,534,1446,633,1392,829.66,717.6,1217,975,740,120,55,0.94
369,12131710,437,697,514,1091,828.06,712.51,1217,975,740,120,55,28.99
369,12132491,1174,217,1177,279,759.22,697.15,1217,975,740,120,55,0.04
369,12132836,459,1314,619,572,830.35,721.12,1217,975,740,120,55,-58.07
369,12132838,407,850,935,315,819.59,717.72,1217,975,740,120,55,-58.09
369,12132966,2046,963,527,1160,829.09,714.37,1217,975,740,120,55,-165.82
369,12133664,777,1675,497,955,826.8,720.28,1217,975,740,120,55,-59.44
369,12133878,2030,1202,538,1100,844.1,690.41,1217,975,740,120,55,-153.97
369,12134374,387,994,530,1133,830.22,704.93,1217,975,740,120,55,11.64
369,12134375,1376,191,504,987,799.96,713.1,1217,975,740,120,55,102.43
369,12134522,1982,667,520,1093,824.68,706.92,1217,975,740,120,55,167.68
369,12134709,396,870,518,1107,827.69,711.35,1217,975,740,120,55,17.98
369,12134907,1850,458,502,1066,817.3,720.77,1217,975,740,120,55,148.01
369,12135047,593,443,1902,803,820,706.26,1217,975,740,120,55,-125.46
369,12135050,1375,185,1904,800,805.65,708.94,1217,975,740,120,55,-64.4
369,12135153,558,1479,1907,812,829.64,708.99,1217,975,740,120,55,155.88
381,12123064,1912,1533,1836,1464,891.29,788.85,1217,975,810,120,55,0.45
381,12123774,2074,906,2010,931,859.77,794.22,1217,975,810,120,55,-1.43
381,12123994,1769,1685,1711,1591,899.34,789.62,1217,975,810,120,55,0.86
381,12124220,1868,1589,1791,1516,894.87,788.77,1217,975,810,120,55,0.02
